@relation 'data_inbix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Tiny numeric
@attribute NonPolar numeric
@attribute Polar numeric
@attribute 'Bulky properties' numeric
@attribute 'Helix/bend preference' numeric
@attribute 'Double-bend preference' numeric
@attribute 'Flat extended preference' numeric
@attribute pK-C numeric
@attribute ProtFP1 numeric
@attribute ProtFP8 numeric
@attribute Z1 numeric
@attribute R numeric
@attribute I numeric
@attribute P numeric
@attribute VA numeric
@attribute GR numeric
@attribute TR numeric
@attribute RD numeric
@attribute FD numeric
@attribute WD numeric
@attribute DC numeric
@attribute GC numeric
@attribute YC numeric
@attribute GE numeric
@attribute NQ numeric
@attribute PG numeric
@attribute VG numeric
@attribute NH numeric
@attribute PH numeric
@attribute KI numeric
@attribute TI numeric
@attribute KL numeric
@attribute VL numeric
@attribute AK numeric
@attribute YK numeric
@attribute GF numeric
@attribute LF numeric
@attribute AP numeric
@attribute CP numeric
@attribute LP numeric
@attribute GS numeric
@attribute IS numeric
@attribute MS numeric
@attribute TT numeric
@attribute AW numeric
@attribute LW numeric
@attribute RY numeric
@attribute CY numeric
@attribute LY numeric
@attribute PY numeric
@attribute AV numeric
@attribute EV numeric
@attribute QV numeric
@attribute KAA numeric
@attribute FAA numeric
@attribute TNA numeric
@attribute GDA numeric
@attribute LEA numeric
@attribute VEA numeric
@attribute RGA numeric
@attribute GHA numeric
@attribute RIA numeric
@attribute ILA numeric
@attribute GKA numeric
@attribute MMA numeric
@attribute ESA numeric
@attribute LSA numeric
@attribute GYA numeric
@attribute EVA numeric
@attribute KVA numeric
@attribute PVA numeric
@attribute SVA numeric
@attribute ERR numeric
@attribute INR numeric
@attribute GER numeric
@attribute NGR numeric
@attribute EGR numeric
@attribute GGR numeric
@attribute IIR numeric
@attribute TKR numeric
@attribute APR numeric
@attribute ADN numeric
@attribute QEN numeric
@attribute YEN numeric
@attribute DQN numeric
@attribute FTN numeric
@attribute YTN numeric
@attribute AAD numeric
@attribute KLD numeric
@attribute FKD numeric
@attribute HPD numeric
@attribute ISD numeric
@attribute STC numeric
@attribute FAE numeric
@attribute TRE numeric
@attribute VRE numeric
@attribute LNE numeric
@attribute TGE numeric
@attribute AIE numeric
@attribute DLE numeric
@attribute EFE numeric
@attribute DPE numeric
@attribute VSE numeric
@attribute KNQ numeric
@attribute VQQ numeric
@attribute LIQ numeric
@attribute LKQ numeric
@attribute MKQ numeric
@attribute IVQ numeric
@attribute KAG numeric
@attribute ARG numeric
@attribute IRG numeric
@attribute EDG numeric
@attribute LEG numeric
@attribute LHG numeric
@attribute RIG numeric
@attribute LLG numeric
@attribute KLG numeric
@attribute PLG numeric
@attribute IKG numeric
@attribute TKG numeric
@attribute GTG numeric
@attribute HHH numeric
@attribute ALH numeric
@attribute IPH numeric
@attribute GYH numeric
@attribute QAI numeric
@attribute LAI numeric
@attribute SNI numeric
@attribute IDI numeric
@attribute GEI numeric
@attribute EKI numeric
@attribute LSI numeric
@attribute LYI numeric
@attribute KAL numeric
@attribute VAL numeric
@attribute NRL numeric
@attribute NNL numeric
@attribute NDL numeric
@attribute EEL numeric
@attribute EQL numeric
@attribute LGL numeric
@attribute ALL numeric
@attribute ELL numeric
@attribute NKL numeric
@attribute KKL numeric
@attribute TKL numeric
@attribute IPL numeric
@attribute YSL numeric
@attribute KYL numeric
@attribute PYL numeric
@attribute GVL numeric
@attribute GAK numeric
@attribute IRK numeric
@attribute QDK numeric
@attribute KDK numeric
@attribute DQK numeric
@attribute SQK numeric
@attribute YGK numeric
@attribute EIK numeric
@attribute PLK numeric
@attribute GMK numeric
@attribute GYK numeric
@attribute VYK numeric
@attribute ANM numeric
@attribute IDM numeric
@attribute DVM numeric
@attribute QAF numeric
@attribute VRF numeric
@attribute AIF numeric
@attribute IKF numeric
@attribute GSF numeric
@attribute LTF numeric
@attribute VVF numeric
@attribute IAP numeric
@attribute PEP numeric
@attribute LHP numeric
@attribute VLP numeric
@attribute PKP numeric
@attribute LPP numeric
@attribute GSP numeric
@attribute DNS numeric
@attribute LIS numeric
@attribute MKS numeric
@attribute LFS numeric
@attribute PFS numeric
@attribute SFS numeric
@attribute VPS numeric
@attribute STS numeric
@attribute RVS numeric
@attribute QAT numeric
@attribute KRT numeric
@attribute ENT numeric
@attribute GLT numeric
@attribute PLT numeric
@attribute LLW numeric
@attribute SAY numeric
@attribute SDY numeric
@attribute AAV numeric
@attribute IAV numeric
@attribute RNV numeric
@attribute YDV numeric
@attribute TGV numeric
@attribute RHV numeric
@attribute RKV numeric
@attribute SKV numeric
@attribute GFV numeric
@attribute NYV numeric
@attribute IVV numeric
@attribute VVV numeric
@attribute output {0,1}

@data
22.222,44.444,55.556,-0.134907,-0.200926,-0.184259,-0.090741,0.10537,-0.857963,-0.04537,0.304815,0.037037,0.092593,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018868,0,0,0,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.586,51.724,48.276,-0.158586,-0.464023,-0.05977,0.131609,-0.133103,-0.657241,0.137011,0.158621,0.034483,0.022989,0.011494,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.011628,0.011628,0,0,0.011628,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.034884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.586,51.724,48.276,-0.158586,-0.464023,-0.05977,0.131609,-0.133103,-0.657241,0.137011,0.158621,0.034483,0.022989,0.011494,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.011628,0.011628,0,0,0.011628,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.034884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.586,51.724,48.276,-0.158586,-0.464023,-0.05977,0.131609,-0.133103,-0.657241,0.137011,0.158621,0.034483,0.022989,0.011494,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.011628,0.011628,0,0,0.011628,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.034884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.586,51.724,48.276,-0.158586,-0.464023,-0.05977,0.131609,-0.133103,-0.657241,0.137011,0.158621,0.034483,0.022989,0.011494,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.011628,0.011628,0,0,0.011628,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.034884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.586,51.724,48.276,-0.158586,-0.464023,-0.05977,0.131609,-0.133103,-0.657241,0.137011,0.158621,0.034483,0.022989,0.011494,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.011628,0.011628,0,0,0.011628,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.034884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.586,51.724,48.276,-0.158586,-0.464023,-0.05977,0.131609,-0.133103,-0.657241,0.137011,0.158621,0.034483,0.022989,0.011494,0,0,0,0,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.011628,0.011628,0,0,0.011628,0,0,0,0,0,0.011628,0,0,0,0,0,0,0,0.011628,0.034884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
29.358,55.505,44.495,-0.178612,-0.080252,-0.119128,-0.020849,-0.05461,-0.54172,0.013372,0.141399,0.050459,0.061927,0.036697,0.004598,0.006897,0.002299,0,0.004598,0,0.002299,0.002299,0,0.002299,0.004598,0.006897,0.013793,0,0.004598,0.004598,0,0.004598,0.009195,0.004598,0,0.006897,0.002299,0.002299,0,0.004598,0.004598,0.002299,0,0.006897,0,0,0.002299,0,0,0,0.006897,0.009195,0.002299,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0.002304,0,0.002304,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0.002304,0,0,0.002304,0,0.002304,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002304,0,0,0,0.002304,0,0,0,0,0.002304,1
28.111,51.613,48.387,-0.09823,-0.294793,-0.051521,-0.08788,0.097419,-0.136313,-0.065115,0.005392,0.018433,0.032258,0.02765,0.009259,0,0,0,0,0,0,0,0.00463,0.009259,0,0,0.00463,0.00463,0,0.00463,0,0.00463,0,0.00463,0,0.00463,0.013889,0,0,0,0,0.00463,0.009259,0,0.00463,0,0,0,0.00463,0.00463,0.013889,0.00463,0.009259,0,0,0,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.111,51.613,48.387,-0.09823,-0.294793,-0.051521,-0.08788,0.097419,-0.136313,-0.065115,0.005392,0.018433,0.032258,0.02765,0.009259,0,0,0,0,0,0,0,0.00463,0.009259,0,0,0.00463,0.00463,0,0.00463,0,0.00463,0,0.00463,0,0.00463,0.013889,0,0,0,0,0.00463,0.009259,0,0.00463,0,0,0,0.00463,0.00463,0.013889,0.00463,0.009259,0,0,0,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.449,50,50,-0.101235,-0.063061,0.10602,0.126429,-0.095714,-1.266939,0.05102,0.285,0.010204,0.040816,0.05102,0.010309,0,0,0,0,0,0,0,0,0,0,0.020619,0,0,0,0,0,0.010309,0.010309,0.010309,0.010309,0.010309,0,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0.010309,0,0.020619,0,0,0,0,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.449,50,50,-0.101235,-0.063061,0.10602,0.126429,-0.095714,-1.266939,0.05102,0.285,0.010204,0.040816,0.05102,0.010309,0,0,0,0,0,0,0,0,0,0,0.020619,0,0,0,0,0,0.010309,0.010309,0.010309,0.010309,0.010309,0,0,0,0.010309,0,0,0,0,0,0,0,0,0,0,0.010309,0,0.020619,0,0,0,0,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.177,53.039,46.961,-0.144674,-0.000645,-0.018527,-0.061934,-0.075046,-0.935709,0.083536,0.227385,0.042357,0.055249,0.062615,0.009225,0.005535,0.001845,0.00369,0.001845,0.001845,0,0.001845,0,0.005535,0,0.001845,0.001845,0.001845,0.001845,0.00369,0.001845,0.001845,0.00738,0.009225,0.001845,0,0.00369,0.00369,0,0.00369,0.005535,0.005535,0.00369,0.001845,0.001845,0.001845,0.005535,0,0.001845,0,0.009225,0.001845,0.001845,0.001848,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0.001848,0,0.005545,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,1
28.177,53.039,46.961,-0.144674,-0.000645,-0.018527,-0.061934,-0.075046,-0.935709,0.083536,0.227385,0.042357,0.055249,0.062615,0.009225,0.005535,0.001845,0.00369,0.001845,0.001845,0,0.001845,0,0.005535,0,0.001845,0.001845,0.001845,0.001845,0.00369,0.001845,0.001845,0.00738,0.009225,0.001845,0,0.00369,0.00369,0,0.00369,0.005535,0.005535,0.00369,0.001845,0.001845,0.001845,0.005535,0,0.001845,0,0.009225,0.001845,0.001845,0.001848,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0.001848,0,0.005545,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0.001848,0,0.001848,0,0,0,0,0,0,0.001848,0,0,0,0.001848,0,0,0,0,0,0.001848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001848,1
